username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,
"topix_md;2013-04-29 16:59;0;0;""Crime Summary: Burglaries Reported in Darnestown"," North Potomac - http:// bit.ly/ZYseZn #Darnestown #Maryland"";North Potomac"," MD;;#Darnestown #Maryland;""329022243617259520"";https://twitter.com/topix_md/status/329022243617259520",,,,,,,
"JAYMAHSON_;2013-04-29 16:59;0;0;""whats a facebook !"";Aberdeen"," MD;;;""329022238567329793"";https://twitter.com/JAYMAHSON_/status/329022238567329793",,,,,,,,
"NMCsworld;2013-04-29 16:59;0;0;""#lhhatl is #turnup right now!"";Columbia;;#lhhatl #turnup;""329022231982247937"";https://twitter.com/NMCsworld/status/329022231982247937",,,,,,,,,
"Suarezboyy;2013-04-29 16:59;0;0;""Glum"";Lake Barcroft"," VA;;;""329022229545369601"";https://twitter.com/Suarezboyy/status/329022229545369601",,,,,,,,
"cobrown;2013-04-29 16:59;0;0;""@nico020978 Who said they would be close to zero?"";Arlington"," VA;@nico020978;;""329022217088282627"";https://twitter.com/cobrown/status/329022217088282627",,,,,,,,
"Suarezboyy;2013-04-29 16:59;0;0;""@Nagaroach right he had to be famous"," you can't let a last name like that go Yo waste yafel?"";Lake Barcroft"," VA;@Nagaroach;;""329022211358863361"";https://twitter.com/Suarezboyy/status/329022211358863361",,,,,,,
"danniduret;2013-04-29 16:59;0;0;""Hi Lauren"";Arden-on-the-Severn"," MD;;;""329022204375343104"";https://twitter.com/danniduret/status/329022204375343104",,,,,,,,
"BOSSLIFEP;2013-04-29 16:59;0;0;""@NouryDorey hey how are u"";Severn"," MD;@NouryDorey;;""329022196817203200"";https://twitter.com/BOSSLIFEP/status/329022196817203200",,,,,,,,
"tomorme;2013-04-29 16:59;0;0;""Saxons up 5-0 1:15 to go in the half #Lax #laxpower"";McLean"," VA;;#Lax #laxpower;""329022180459438080"";https://twitter.com/tomorme/status/329022180459438080",,,,,,,,
"hebrwn;2013-04-29 16:59;0;0;""@Telegraph @mattwarman #Zuckerberger may not loose sleep over active & inactive users ; stockholders appear miffed @cavalier observation"";Chantilly"," VA;@Telegraph @mattwarman @cavalier;#Zuckerberger;""329022172305698816"";https://twitter.com/hebrwn/status/329022172305698816",,,,,,,,
"CFisher_xo;2013-04-29 16:59;1;0;""I dont know you and my befriends dont fuck with you ao therefore I dont fuck with you . So dont retweet", favorite," quote anything from me"";Linthicum"," MD;;;""329022150814089218"";https://twitter.com/CFisher_xo/status/329022150814089218",,,,,,
"Bateweiser;2013-04-29 16:59;0;1;""Reppin team GDI up in this oucheaaa"";Catonsville"," MD;;;""329022114592092160"";https://twitter.com/Bateweiser/status/329022114592092160",,,,,,,,
"RGrebos;2013-04-29 16:59;0;0;"""" @HockeyRetweets : Retweet if your pumped for the NHL playoffs.""..I'm Ready..Let's Go Capitals..Bring home Lord Stanley..!"";Baltimore"," MD;@HockeyRetweets;;""329022095835136000"";https://twitter.com/RGrebos/status/329022095835136000",,,,,,,,
"Salviboii95;2013-04-29 16:59;0;0;""@_MauricioMolina AMEN bruh."";Ferndale"," MD;@_MauricioMolina;;""329022079884201984"";https://twitter.com/Salviboii95/status/329022079884201984",,,,,,,,
"JaySwann_;2013-04-29 16:59;0;0;""Aye my nigga Mr Williams said we can get our drive time in tomorrow. Lets fucking go"";Baltimore"," MD;;;""329022064105246720"";https://twitter.com/JaySwann_/status/329022064105246720",,,,,,,,
"YoJimm325;2013-04-29 16:59;0;0;""He gave his father atalk"";Joppatowne"," MD;;;""329022061274091521"";https://twitter.com/YoJimm325/status/329022061274091521",,,,,,,,
"mattyopatty;2013-04-29 16:59;1;0;""@KaseyDawson O but I can't get a scooter. You should get that mongoose. It's 150 and we could ride bikes together"";Lansdowne-Baltimore Highlands"," MD;@KaseyDawson;;""329022053661409280"";https://twitter.com/mattyopatty/status/329022053661409280",,,,,,,,
"FTI_BMB;2013-04-29 16:59;0;0;""To be honest I wanna see the return of the #Warzone fuck old school #raw"";Owings Mills"," MD;;#Warzone #raw;""329022038641606656"";https://twitter.com/FTI_BMB/status/329022038641606656",,,,,,,,
"nuftjedi;2013-04-29 16:59;0;0;""@BravesRadioNet guess I can tell how delayed espn is. This tweet was out before Strasburg was even winding up."";Overlea"," MD;@BravesRadioNet;;""329022034799640578"";https://twitter.com/nuftjedi/status/329022034799640578",,,,,,,,
"Tyfrenzy_;2013-04-29 16:58;0;0;""@_KYdashian 52"";Lochearn"," MD;@_KYdashian;;""329021937470816256"";https://twitter.com/Tyfrenzy_/status/329021937470816256",,,,,,,,
"FTI_BMB;2013-04-29 16:58;0;0;""2mins until #Raw"";Owings Mills"," MD;;#Raw;""329021850548047872"";https://twitter.com/FTI_BMB/status/329021850548047872",,,,,,,,
"JaySwann_;2013-04-29 16:58;1;1;""So me and @honey_coKAYne have decided that I'm gonna get ""Drake"" tattooed on my forehead and I'm gonna get grills #TooMuchSwags"";Baltimore"," MD;@honey_coKAYne;#TooMuchSwags;""329021818218373120"";https://twitter.com/JaySwann_/status/329021818218373120",,,,,,,,
"SincerlyMary15;2013-04-29 16:58;0;0;""I kinda wish it was wednesday already ! Ughhhh"";Glen Burnie"," MD;;;""329021804561723392"";https://twitter.com/SincerlyMary15/status/329021804561723392",,,,,,,,
"SincerlyMary15;2013-04-29 16:57;0;0;""Shower ", homework ," sleep."";Glen Burnie"," MD;;;""329021732851703809"";https://twitter.com/SincerlyMary15/status/329021732851703809",,,,,,
"juicyy_jojo;2013-04-29 16:57;0;0;""Im so bored"";Essex"," MD;;;""329021717081096195"";https://twitter.com/juicyy_jojo/status/329021717081096195",,,,,,,,
"IvanAbreuJr;2013-04-29 16:57;0;0;""LADIES FREE SHOTS at midnight this Friday @The Loft lounge! Everyone pays $5 to enter all night!â€_ http:// instagram.com/p/YtSc-xQ62t/"";Dundalk"," MD;@The;;""329021711976648705"";https://twitter.com/IvanAbreuJr/status/329021711976648705",,,,,,,,
"LoveHajin_;2013-04-29 16:57;1;0;"". @Danniphantom___"";Baltimore"," MD;@Danniphantom___;;""329021711024541697"";https://twitter.com/LoveHajin_/status/329021711024541697",,,,,,,,
"jstad10;2013-04-29 16:57;0;0;""@BigWallce @swagboia @MKristian23 it aint considered crossing someone up when you dribble it off your foot or 10 feet away EVERY SINGLE TIME"";Severna Park"," MD;@BigWallce @swagboia @MKristian23;;""329021697275596800"";https://twitter.com/jstad10/status/329021697275596800",,,,,,,,
"BOSSLIFEP;2013-04-29 16:57;0;0;""@XOXOBarbieDoll that's cause most ppl are simple minded lol"";Severn"," MD;@XOXOBarbieDoll;;""329021690547941377"";https://twitter.com/BOSSLIFEP/status/329021690547941377",,,,,,,,
"LoveHajin_;2013-04-29 16:57;0;0;""Darius text to dry"";Baltimore"," MD;;;""329021649368268801"";https://twitter.com/LoveHajin_/status/329021649368268801",,,,,,,,
"BROKENFONLON;2013-04-29 16:57;0;0;""@BigNickPearlCty @percussionhero @itz_yusuke @teknowledge93 @_chewswag SO TRUE THO"";Maryland"," USA;@BigNickPearlCty @percussionhero @itz_yusuke @teknowledge93 @_chewswag;;""329021643366223872"";https://twitter.com/BROKENFONLON/status/329021643366223872",,,,,,,,
"Can_i_LIV;2013-04-29 16:57;0;0;""Back to the basics"";Towson"," MD;;;""329021575418494977"";https://twitter.com/Can_i_LIV/status/329021575418494977",,,,,,,,
"BOSSLIFEP;2013-04-29 16:57;0;0;""@_YoungSocialite hmmm Haley berry"";Severn"," MD;@_YoungSocialite;;""329021564899184640"";https://twitter.com/BOSSLIFEP/status/329021564899184640",,,,,,,,
"TylerSperry;2013-04-29 16:57;0;0;""@cichowiczt he was no more than a special teams player his entire career"," and still talked shit like he was a huge part of our defense"";Dundalk"," MD;@cichowiczt;;""329021543583711232"";https://twitter.com/TylerSperry/status/329021543583711232",,,,,,,
"m_brackkk;2013-04-29 16:56;0;0;""â€œ @Nick_Foy : Some of the cutest kids and families come in MickyDsâ€ù"";Lake Shore"," MD;@Nick_Foy;;""329021523505598465"";https://twitter.com/m_brackkk/status/329021523505598465",,,,,,,,
"austin_jacoby;2013-04-29 16:56;0;0;""@dbaginasuit @jewchainz3 let me ponder the idea."";Pikesville"," MD;@dbaginasuit @jewchainz3;;""329021522742239232"";https://twitter.com/austin_jacoby/status/329021522742239232",,,,,,,,
"RGrebos;2013-04-29 16:56;1;1;""""@wheels_bulldogs: Lets go @ovi8 https://twitter.com/wheels_bulldogs/status/329019836074184705/photo/1 pic.twitter.com/dkxjBSddB9 ""..Nice pic..Go Capitals"";Baltimore"," MD;@wheels_bulldogs @ovi8;;""329021490496409600"";https://twitter.com/RGrebos/status/329021490496409600",,,,,,,,
"Smoodybby3;2013-04-29 16:56;0;0;""@BigWattie @lorjosh_ yall erky"";Milford Mill"," MD;@BigWattie @lorjosh_;;""329021474037981184"";https://twitter.com/Smoodybby3/status/329021474037981184",,,,,,,,
"royalfleekness;2013-04-29 16:56;0;2;""No shame that I'd rather hang with my dad than a lot of people my age. Andy has me Rollin all the time"";Odenton"," MD;;;""329021467163504643"";https://twitter.com/royalfleekness/status/329021467163504643",,,,,,,,
"mark_baylor;2013-04-29 16:56;1;0;""@MeganSoTrill derrick rose gota come bac if they gon have a chance to go all the way."";Milford Mill"," MD;@MeganSoTrill;;""329021445948719105"";https://twitter.com/mark_baylor/status/329021445948719105",,,,,,,,
"Smoodybby3;2013-04-29 16:56;0;0;""Bow wow a clown"";Milford Mill"," MD;;;""329021407805702144"";https://twitter.com/Smoodybby3/status/329021407805702144",,,,,,,,
"antfriedson;2013-04-29 16:56;0;1;""@JustinTuckNYG91 hey man big collection missing on me great John Hancock. I have all the Big Blue greats but yours. Help?"";Perry Hall"," MD;@JustinTuckNYG91;;""329021394232963073"";https://twitter.com/antfriedson/status/329021394232963073",,,,,,,,
"austin_jacoby;2013-04-29 16:56;0;0;""@Jamie_matlock we do that too lol"," especially coffee."";Pikesville"," MD;@Jamie_matlock;;""329021380186214400"";https://twitter.com/austin_jacoby/status/329021380186214400",,,,,,,
"_lilxhk;2013-04-29 16:56;1;0;""#oomf <"";Owings Mills"," MD;;#oomf;""329021343146319874"";https://twitter.com/_lilxhk/status/329021343146319874",,,,,,,,
"_erkydayy_;2013-04-29 16:56;0;0;""Ain't trying to be cockey ' I got ya Heart in my Pocket"";Baltimore"," MD;;;""329021316382466049"";https://twitter.com/_erkydayy_/status/329021316382466049",,,,,,,,
"loryonce;2013-04-29 16:55;0;0;""Im rude but I don't mean it."";Baltimore"," MD;;;""329021263945269249"";https://twitter.com/loryonce/status/329021263945269249",,,,,,,,
"DonPeddicordArt;2013-04-29 16:55;0;0;""Just posted a photo @Welcome to Harford County Sign http:// instagram.com/p/YtTS_xRmRr/"";Joppatowne"," MD;@Welcome;;""329021241719672833"";https://twitter.com/DonPeddicordArt/status/329021241719672833",,,,,,,,
"LoveHajin_;2013-04-29 16:55;0;0;""Shut up bitch. @Danniphantom___"";Baltimore"," MD;@Danniphantom___;;""329021211935916032"";https://twitter.com/LoveHajin_/status/329021211935916032",,,,,,,,
"SincerlyMary15;2013-04-29 16:55;0;1;""I hate A days."";Glen Burnie"," MD;;;""329021205644460033"";https://twitter.com/SincerlyMary15/status/329021205644460033",,,,,,,,
"smASH2713;2013-04-29 16:55;0;0;""Twinkle lights and the sound of rain... #Love pic.twitter.com/DVkzNseYA7"";Rossville"," MD;;#Love;""329021111763353600"";https://twitter.com/smASH2713/status/329021111763353600",,,,,,,,
"danamarie079;2013-04-29 16:55;0;0;""@outtaKIRiousity don't forget...in your bed"";Baltimore"," MD;@outtaKIRiousity;;""329021106495291393"";https://twitter.com/danamarie079/status/329021106495291393",,,,,,,,
"_erkydayy_;2013-04-29 16:55;0;0;""@Xoxo_LoveBriaa you crazy ' it's good"";Baltimore"," MD;@Xoxo_LoveBriaa;;""329021059720429569"";https://twitter.com/_erkydayy_/status/329021059720429569",,,,,,,,
"mark_baylor;2013-04-29 16:54;0;1;""Bulls about to take the nets out"";Milford Mill"," MD;;;""329021019190874112"";https://twitter.com/mark_baylor/status/329021019190874112",,,,,,,,
"yungnuggs18;2013-04-29 16:54;0;0;""@lorbranbran it stays logged in n i kno it now easy as shit lmao Wyd lor bran? @yungnuggs18"";Dundalk"," MD;@lorbranbran @yungnuggs18;;""329020968641105921"";https://twitter.com/yungnuggs18/status/329020968641105921",,,,,,,,
"IVEY_LEAGUE03;2013-04-29 16:54;1;0;""@_0beyBreezay bout to have clappas out & Clappin down tomorrow shord!!!!!"";Maryland"," USA;@_0beyBreezay;;""329020963767324673"";https://twitter.com/IVEY_LEAGUE03/status/329020963767324673",,,,,,,,
"TylerSperry;2013-04-29 16:54;0;0;""@cichowiczt he's annoying", the ravens shut him up by cutting him for his shitty play. Telling u," he'll come out soon."";Dundalk"," MD;@cichowiczt;;""329020887879806978"";https://twitter.com/TylerSperry/status/329020887879806978",,,,,,
"emilylotwichh;2013-04-29 16:53;0;1;""Dan Scott just needs to go away"," forever.."";Towson"," MD;;;""329020770258915329"";https://twitter.com/emilylotwichh/status/329020770258915329",,,,,,,
"CrazyAfBitch_;2013-04-29 16:53;0;0;""I love you <3"";Glen Burnie"," MD;;;""329020719348461568"";https://twitter.com/CrazyAfBitch_/status/329020719348461568",,,,,,,,
"_imaginaSHON;2013-04-29 16:53;0;0;""Gave that booty dap !"";Baltimore"," MD;;;""329020693494779904"";https://twitter.com/_imaginaSHON/status/329020693494779904",,,,,,,,
"Tone520_;2013-04-29 16:53;1;0;""I swear im to nice to peole"";Baltimore"," MD;;;""329020654206726146"";https://twitter.com/Tone520_/status/329020654206726146",,,,,,,,
"_gbabyyyy;2013-04-29 16:53;0;0;""@ChrisDoinNumbas g$tackssss"";Columbia;@ChrisDoinNumbas;;""329020626029379586"";https://twitter.com/_gbabyyyy/status/329020626029379586",,,,,,,,,
"berryevans68;2013-04-29 16:53;0;0;""@TAY_WALLER24 are you a overseas basketball player?"";Baltimore"," MD;@TAY_WALLER24;;""329020594710540288"";https://twitter.com/berryevans68/status/329020594710540288",,,,,,,,
"joshwilks;2013-04-29 16:53;0;0;""I'm at First John Tabernacle Baptist Church (Baltimore"," MD) http:// 4sq.com/Y9J6yT"";;;;""329020592764362753"";https://twitter.com/joshwilks/status/329020592764362753",,,,,,,,
"_QuanMichelle;2013-04-29 16:53;0;0;""No House To Call Home Forreal ..Damn ! That's Wild"";Milford Mill"," MD;;;""329020581884334080"";https://twitter.com/_QuanMichelle/status/329020581884334080",,,,,,,,
"graceinyo_face;2013-04-29 16:53;0;2;""@_amanda_pleasee @townendshere LOLOLOL Amanda loving the dedication"";Towson"," MD;@_amanda_pleasee @townendshere;;""329020554826899457"";https://twitter.com/graceinyo_face/status/329020554826899457",,,,,,,,
"tw0wild;2013-04-29 16:53;0;0;""Two can play that game"";Odenton"," MD;;;""329020534484508672"";https://twitter.com/tw0wild/status/329020534484508672",,,,,,,,
"InsidiousCesar;2013-04-29 16:53;0;0;""Frauds cause me to flip in rare form! #Bums @Cesar's Palace http:// instagram.com/p/YtTE5_qSYY/"";Baltimore"," MD;@Cesar;#Bums;""329020534178316288"";https://twitter.com/InsidiousCesar/status/329020534178316288",,,,,,,,
"JaySwann_;2013-04-29 16:53;0;0;""STOP TWATCHING ME NIGGA!!"";Baltimore"," MD;;;""329020528478265344"";https://twitter.com/JaySwann_/status/329020528478265344",,,,,,,,
"_sugaray10;2013-04-29 16:52;0;0;""@Q__face lol. Get outta here casey"";South Gate"," MD;@Q__face;;""329020516285423616"";https://twitter.com/_sugaray10/status/329020516285423616",,,,,,,,
"KetanGopalani;2013-04-29 16:52;0;0;""@taylarmartin i want some cookiess !!"";Odenton"," MD;@taylarmartin;;""329020504855961600"";https://twitter.com/KetanGopalani/status/329020504855961600",,,,,,,,
"Balenci01;2013-04-29 16:52;0;0;""You may not agree"," but I didn't ask for your strong opinion"";Baltimore"," MD;;;""329020480835178496"";https://twitter.com/Balenci01/status/329020480835178496",,,,,,,
"Smoodybby3;2013-04-29 16:52;0;0;""Uggamug asses"";Milford Mill"," MD;;;""329020386572390400"";https://twitter.com/Smoodybby3/status/329020386572390400",,,,,,,,
"Balenci01;2013-04-29 16:52;0;0;""I accept myself..."";Baltimore"," MD;;;""329020374274695169"";https://twitter.com/Balenci01/status/329020374274695169",,,,,,,,
"loryonce;2013-04-29 16:52;0;0;""im cool"";Baltimore"," MD;;;""329020372609531904"";https://twitter.com/loryonce/status/329020372609531904",,,,,,,,
"_erkydayy_;2013-04-29 16:52;0;0;""â€œ @YouLove_Daja : @Day_LOVEpink you got the video ?â€ùI was going do it tomorrow"";Towson"," MD;@YouLove_Daja @Day_LOVEpink;;""329020352116187136"";https://twitter.com/_erkydayy_/status/329020352116187136",,,,,,,,
"Smoodybby3;2013-04-29 16:52;0;0;""@BigWattie @lorjosh_ bitches i aint RT it !! I commented to her dumb fcks!"";Milford Mill"," MD;@BigWattie @lorjosh_;;""329020328196075520"";https://twitter.com/Smoodybby3/status/329020328196075520",,,,,,,,
"Real_DonteClack;2013-04-29 16:52;0;0;""Where jaeda been all day ?? :/"";Baltimore"," MD;;;""329020324735758336"";https://twitter.com/Real_DonteClack/status/329020324735758336",,,,,,,,
"_erkydayy_;2013-04-29 16:51;0;0;""I love HOSPITAL ice"";Towson"," MD;;;""329020238358261761"";https://twitter.com/_erkydayy_/status/329020238358261761",,,,,,,,
"EastWingDiva;2013-04-29 16:51;0;0;""I'm at Turner Auditorium (Baltimore"," MD) http:// 4sq.com/15VAmRL"";Baltimore"," MD;;;""329020221522317312"";https://twitter.com/EastWingDiva/status/329020221522317312",,,,,,,
"Balenci01;2013-04-29 16:51;0;0;""I'm not wanting to be accepted"";Baltimore"," MD;;;""329020195886735360"";https://twitter.com/Balenci01/status/329020195886735360",,,,,,,,
"danamarie079;2013-04-29 16:51;0;0;""@outtaKIRiousity you caught me ! #loveofmylife"";Baltimore"," MD;@outtaKIRiousity;#loveofmylife;""329020187493937152"";https://twitter.com/danamarie079/status/329020187493937152",,,,,,,,
"Balenci01;2013-04-29 16:51;0;0;""Not responding to anyone's text messages"";Baltimore"," MD;;;""329020183828103170"";https://twitter.com/Balenci01/status/329020183828103170",,,,,,,,
"LoveHajin_;2013-04-29 16:51;0;0;""Schoolwork @Danniphantom___"";Baltimore"," MD;@Danniphantom___;;""329020151418720257"";https://twitter.com/LoveHajin_/status/329020151418720257",,,,,,,,
"LisaRbyg;2013-04-29 16:51;0;0;""@DancingABC can't wait woo hoo go @TheRealJacoby12"";Maryland"," USA;@DancingABC @TheRealJacoby12;;""329020136583491585"";https://twitter.com/LisaRbyg/status/329020136583491585",,,,,,,,
"Tyfrenzy_;2013-04-29 16:51;1;0;""Niggas said bum ass milford "," he always sucking milford dick !"";Lochearn"," MD;;;""329020121219756033"";https://twitter.com/Tyfrenzy_/status/329020121219756033",,,,,,,
"Beth030912;2013-04-29 16:51;0;0;""I'm at 4 O's House http:// 4sq.com/155uQN8"";Savage-Guilford"," MD;;;""329020104497049601"";https://twitter.com/Beth030912/status/329020104497049601",,,,,,,,
"JaySwann_;2013-04-29 16:51;0;1;""#Based #VeryRare"";Baltimore"," MD;;#Based #VeryRare;""329020080824385537"";https://twitter.com/JaySwann_/status/329020080824385537",,,,,,,,
"Scott_Doetsch;2013-04-29 16:51;0;0;""@BarackObama you suck"";White Marsh"," MD;@BarackObama;;""329020033160339458"";https://twitter.com/Scott_Doetsch/status/329020033160339458",,,,,,,,
"7venCity;2013-04-29 16:50;0;0;""Ain't nobody fvckin wit my clique!"";Baltimore"," MD;;;""329019975522213888"";https://twitter.com/7venCity/status/329019975522213888",,,,,,,,
"yungnuggs18;2013-04-29 16:50;0;0;""@lorbranbran . Lol I had like 3 but forgot the passwords lol been on iit all day I was ttryna find u n marcuses black ass lol @yungnuggs18"";Dundalk"," MD;@lorbranbran @yungnuggs18;;""329019974440062977"";https://twitter.com/yungnuggs18/status/329019974440062977",,,,,,,,
"loryonce;2013-04-29 16:50;0;0;""Omg when Omar farted in class <<<< death came up"";Baltimore"," MD;;;""329019970803609601"";https://twitter.com/loryonce/status/329019970803609601",,,,,,,,
"KelliUhmPaul;2013-04-29 16:50;0;0;""I get bored way to easily"";Essex"," MD;;;""329019957973245952"";https://twitter.com/KelliUhmPaul/status/329019957973245952",,,,,,,,
"ahenn_13;2013-04-29 16:50;0;1;""I'm gonna go home and eat my weight in coffee ice cream. 105 lbs of coffee ice cream here I come."";Columbia;;;""329019951572713472"";https://twitter.com/ahenn_13/status/329019951572713472",,,,,,,,,
"berryevans68;2013-04-29 16:50;0;0;""@EBCRuckerPark that would love to come to the camp?"";Baltimore"," MD;@EBCRuckerPark;;""329019859042201600"";https://twitter.com/berryevans68/status/329019859042201600",,,,,,,,
"LoveHajin_;2013-04-29 16:50;0;0;""@Danniphantom___ cause all you need is an average grade to pass and I did so good all them other quarters that it don't matter nomore"";Baltimore"," MD;@Danniphantom___;;""329019831099723776"";https://twitter.com/LoveHajin_/status/329019831099723776",,,,,,,,
"Balenci01;2013-04-29 16:50;0;0;""â€œ @Timah2Chains : Niggas think they Stevie j "," everybody wanna be like him!â€ùhe a clown"";Baltimore"," MD;@Timah2Chains;;""329019819494084608"";https://twitter.com/Balenci01/status/329019819494084608",,,,,,,
"smASH2713;2013-04-29 16:50;0;0;""@lilymlee lol I know I was talking about Tay... But I love you"";Rossville"," MD;@lilymlee;;""329019815547244546"";https://twitter.com/smASH2713/status/329019815547244546",,,,,,,,
"LisaRbyg;2013-04-29 16:50;0;0;""@GDeLaurentiis too cute"";Maryland"," USA;@GDeLaurentiis;;""329019769451851777"";https://twitter.com/LisaRbyg/status/329019769451851777",,,,,,,,
"TylerSperry;2013-04-29 16:50;1;0;""@cichowiczt I think he's gay. Not to mention he sucked at football and is a pain in the ass when it comes to keeping his mouth shut"";Dundalk"," MD;@cichowiczt;;""329019767736389632"";https://twitter.com/TylerSperry/status/329019767736389632",,,,,,,,
"Team_Sincear;2013-04-29 16:49;0;0;"""," If I Eva go broke ima TAKE to money !!"";Baltimore"," MD;;;""329019744093081600"";https://twitter.com/Team_Sincear/status/329019744093081600",,,,,,,
"berryevans68;2013-04-29 16:49;0;0;""@EBCRuckerPark My name is coach BARRY EVANS from BALTIMORE M.D.We are havinf a overseas basketball camp an BALTIMORE.Do you have players"";Baltimore"," MD;@EBCRuckerPark;;""329019740125278208"";https://twitter.com/berryevans68/status/329019740125278208",,,,,,,,
"Balenci01;2013-04-29 16:49;0;0;""I'm going to miss #LHHA"";Baltimore"," MD;;#LHHA;""329019717186646016"";https://twitter.com/Balenci01/status/329019717186646016",,,,,,,,
"Landofdafree;2013-04-29 16:49;0;0;""@HazeyMoney lol"";Baltimore"," MD;@HazeyMoney;;""329019700388454400"";https://twitter.com/Landofdafree/status/329019700388454400",,,,,,,,
"TheReallGrinchh;2013-04-29 16:49;0;0;""@Mlg_scrazzy @TTreecko All I Do Is Carry !"";Middle River"," MD;@Mlg_scrazzy @TTreecko;;""329019685918093314"";https://twitter.com/TheReallGrinchh/status/329019685918093314",,,,,,,,
"Can_i_LIV;2013-04-29 16:49;0;0;""I see why my manager doesn't wear yoga pants...."";Towson"," MD;;;""329019680029302785"";https://twitter.com/Can_i_LIV/status/329019680029302785",,,,,,,,
"_DavidCousin;2013-04-29 16:49;0;0;""Make a bitch cry a lake fuck a river"";Parkville"," MD;;;""329019609212653572"";https://twitter.com/_DavidCousin/status/329019609212653572",,,,,,,,
"yungnuggs18;2013-04-29 16:48;0;0;""@lorbranbran hmm lor Guy like me on twitter. @yungnuggs18"";Dundalk"," MD;@lorbranbran @yungnuggs18;;""329019484532772866"";https://twitter.com/yungnuggs18/status/329019484532772866",,,,,,,,
"ahenn_13;2013-04-29 16:48;0;0;""ctrl alt del my happiness today."";Columbia;;;""329019479717736449"";https://twitter.com/ahenn_13/status/329019479717736449",,,,,,,,,
"Amilllllssss;2013-04-29 16:48;0;2;""id go running in the rain now to work it off but i don't like rain .... or running."";Baltimore"," MD;;;""329019444326195203"";https://twitter.com/Amilllllssss/status/329019444326195203",,,,,,,,
"Flowerlilyx;2013-04-29 16:48;0;0;""Lazy rainy days >"";Kingsville"," MD;;;""329019402798383104"";https://twitter.com/Flowerlilyx/status/329019402798383104",,,,,,,,
"yourpowellben;2013-04-29 16:48;0;0;""Gun bash tickets anyone? #littleorleans #guns"";Reisterstown"," MD;;#littleorleans #guns;""329019356833005568"";https://twitter.com/yourpowellben/status/329019356833005568",,,,,,,,
"JDUBENT;2013-04-29 16:48;0;0;""#instacollage @Mondawmin Mall http:// instagram.com/p/YtSiV4s1UG/"";Baltimore"," MD;@Mondawmin;#instacollage;""329019349123878913"";https://twitter.com/JDUBENT/status/329019349123878913",,,,,,,,
"RTFMcavoy;2013-04-29 16:48;0;0;""@themostlyjosie Hey no problem glad to do it."";Baltimore"," MD;@themostlyjosie;;""329019292513337345"";https://twitter.com/RTFMcavoy/status/329019292513337345",,,,,,,,
"LoveHajin_;2013-04-29 16:48;0;0;""I'm graduating even if I fail all my classes this quarter so chill. Lls @Danniphantom___"";Baltimore"," MD;@Danniphantom___;;""329019268832305153"";https://twitter.com/LoveHajin_/status/329019268832305153",,,,,,,,
"Balenci01;2013-04-29 16:47;0;0;""Just when I think my problems are bigger then someone else's he puts someone in my space who has bigger issues #PrayingFor @NickiMFinatic"";Baltimore"," MD;@NickiMFinatic;#PrayingFor;""329019251790860289"";https://twitter.com/Balenci01/status/329019251790860289",,,,,,,,
"Amilllllssss;2013-04-29 16:47;0;4;""just ate @TacoBell"";Baltimore"," MD;@TacoBell;;""329019173520941056"";https://twitter.com/Amilllllssss/status/329019173520941056",,,,,,,,
"Landofdafree;2013-04-29 16:47;0;0;""@HazeyMoney but i fuck a nigga up play wit em!"";Baltimore"," MD;@HazeyMoney;;""329019148443193345"";https://twitter.com/Landofdafree/status/329019148443193345",,,,,,,,
"ahenn_13;2013-04-29 16:47;0;0;""you know it's bad when your favorite song can't even cheer you up."";Columbia;;;""329019129338138625"";https://twitter.com/ahenn_13/status/329019129338138625",,,,,,,,,
"Gundiiiiiiiii;2013-04-29 16:47;1;0;""This performance will determine my mood for the rest of the year. Lets go SMOEEEEEEED"";South Gate"," MD;;;""329019079644045313"";https://twitter.com/Gundiiiiiiiii/status/329019079644045313",,,,,,,,
"JaySwann_;2013-04-29 16:47;0;0;""THEY HAVE THE PICTURE OF DANNY BROWN GETTING HEAD ON STAGE"," THIS IS VERY RARE"";Baltimore"," MD;;;""329019074078203904"";https://twitter.com/JaySwann_/status/329019074078203904",,,,,,,
"Landofdafree;2013-04-29 16:47;0;0;""@HazeyMoney dfl lol"";Baltimore"," MD;@HazeyMoney;;""329019050720120832"";https://twitter.com/Landofdafree/status/329019050720120832",,,,,,,,
"Flowerlilyx;2013-04-29 16:47;1;0;""I want a relationship where we can go to the gym and workout together"";Kingsville"," MD;;;""329019045464657920"";https://twitter.com/Flowerlilyx/status/329019045464657920",,,,,,,,
"Tyfrenzy_;2013-04-29 16:47;0;0;""#LRT"";Lochearn"," MD;;#LRT;""329019030822350848"";https://twitter.com/Tyfrenzy_/status/329019030822350848",,,,,,,,
"miked121976;2013-04-29 16:46;1;0;""Remember this @karolyne1974 lol @DawnDillon1 @DaveDillon1 @Critter2081 @BullyBling pic.twitter.com/gmlmERch5A"";South Gate"," MD;@karolyne1974 @DawnDillon1 @DaveDillon1 @Critter2081 @BullyBling;;""329018998685589504"";https://twitter.com/miked121976/status/329018998685589504",,,,,,,,
