username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,,,,
"BozzutoJobs;2014-11-12 16:11;0;0;""#Construction #Job alert: Construction Superint... | Bozzuto Group | #Baltimore "," MD http:// bit.ly/1xMS7QW #milspouse #VeteranJob"";Baltimore"," MD;;#Construction #Job #Baltimore #milspouse #VeteranJob;""532687217412415488"";https://twitter.com/BozzutoJobs/status/532687217412415488",,,,,,,,,,
"breadbutterwine;2014-11-12 16:04;0;0;""$3 margaritas and carnitas tacos. Perfect. #Papis #bmorediner #baltimore @Papi's http:// instagram.com/p/vUbFvvlaoZ/"";Baltimore"," MD;@Papi;#Papis #bmorediner #baltimore;""532685292680249344"";https://twitter.com/breadbutterwine/status/532685292680249344",,,,,,,,,,,
"cynnibon;2014-11-12 16:02;0;0;""Resident happy hour (@Hanover Brewers Hill in Baltimore "," MD) https://www. swarmapp.com/c/9zvFd2tcXeP"";Baltimore"," MD;@Hanover;;""532685007006224384"";https://twitter.com/cynnibon/status/532685007006224384",,,,,,,,,,
"queenofgarlands;2014-11-12 15:48;0;0;""I'm at Minato Japanese Restaurant - @minatosushibar in Baltimore "," MD http:// 4sq.com/1yACGrX"";Baltimore"," MD;@minatosushibar;;""532681440530808832"";https://twitter.com/queenofgarlands/status/532681440530808832",,,,,,,,,,
"MKleid620;2014-11-12 15:39;0;0;""Celebrating our three year wedding anniversary! (@Grano Emporio in Baltimore "," MD w/ @dkleid ) https://www. swarmapp.com/c/hd6BK1G9HsF"";Baltimore"," MD;@Grano @dkleid;;""532679062205255680"";https://twitter.com/MKleid620/status/532679062205255680",,,,,,,,,,
"BaltimoreHawks;2014-11-12 15:38;1;0;""#20 Baltimore Hawks vs #12 Richmond Elite THIS SUNDAY November 16th @St. Frances Academy Two Topâ€_ http:// instagram.com/p/vUYIq6lxMA/"";Baltimore"," MD;@St;#20 #12;""532678795787239426"";https://twitter.com/BaltimoreHawks/status/532678795787239426",,,,,,,,,,,
"MidnightKings2;2014-11-12 15:38;0;0;""Wednesdays are #LadiesNight at #MidnightKings #318NorthCharlesStreet in #downtown #Baltimore . Join usâ€_ http:// instagram.com/p/vUYGwaqncK/"";Baltimore"," MD;;#LadiesNight #MidnightKings #318NorthCharlesStreet #downtown #Baltimore;""532678730603188225"";https://twitter.com/MidnightKings2/status/532678730603188225",,,,,,,,,,,
"MidnightKings2;2014-11-12 15:37;0;0;""Wednesdays are #LadiesNight at #MidnightKings #318NorthCharlesStreet in #downtown #Baltimore . Join usâ€_ http:// instagram.com/p/vUYCokKnbz/"";Baltimore"," MD;;#LadiesNight #MidnightKings #318NorthCharlesStreet #downtown #Baltimore;""532678588227944448"";https://twitter.com/MidnightKings2/status/532678588227944448",,,,,,,,,,,
"baltimore311;2014-11-12 15:27;0;0;""Closed Traffic Signal Repair request at Baltimore N39.28 E76.61 http:// spot.cx/1wmZBEO . Fq-begin: unable to validate location ticket will..."";Baltimore"," MD;;;""532676157377118208"";https://twitter.com/baltimore311/status/532676157377118208",,,,,,,,,,,
"BaltimoreCP;2014-11-12 15:26;0;0;""Man shot in hip", back," in north Baltimore : An 18-year-old man was shot in north Baltimore Wednesday afternoon. http:// dlvr.it/7VdFFM"";Baltimore"," MD;;;""532675743713488897"";https://twitter.com/BaltimoreCP/status/532675743713488897",,,,,,,,,
"BaltimoreCP;2014-11-12 15:26;0;0;""Man found shot in the hip in East Baltimore : Detectives are investigating after a man was found shot in the hipâ€_ http:// dlvr.it/7VdHwr"";Baltimore"," MD;;;""532675742199320576"";https://twitter.com/BaltimoreCP/status/532675742199320576",,,,,,,,,,,
"iMrNiceGuy0023;2014-11-12 15:24;0;0;""TV shopping (at @BestBuy in Baltimore "," MD) https://www. swarmapp.com/c/cKXHrMFEX1h"";Woodlawn"," MD;@BestBuy;;""532675335859752961"";https://twitter.com/iMrNiceGuy0023/status/532675335859752961",,,,,,,,,,
"A1_Mike;2014-11-12 15:22;0;0;""I'm at Baltimore / Washington International Thurgood Marshall Airport (BWI) in Baltimore "," MD https://www. swarmapp.com/c/hV3oQ8qvYjA"";Severn"," MD;;;""532674862712901632"";https://twitter.com/A1_Mike/status/532674862712901632",,,,,,,,,,
"Peter_M_Jackson;2014-11-12 15:12;0;1;""Light Up Lexington (@Lexington Market in Baltimore "," MD) https://www. swarmapp.com/c/cIoE1Mhrb89"";Baltimore"," MD;@Lexington;;""532672394104963072"";https://twitter.com/Peter_M_Jackson/status/532672394104963072",,,,,,,,,,
"BaltimoreCP;2014-11-12 14:54;0;0;""Ravens Habitat for Humanity recipient dies: It was last spring when the Baltimore Ravens"," through a partnershipâ€_ http:// dlvr.it/7Vclny"";Baltimore"," MD;;;""532667675600621569"";https://twitter.com/BaltimoreCP/status/532667675600621569",,,,,,,,,,
"LOVE_NYKEETA;2014-11-12 14:45;0;0;""Jewelry party this Sunday!!!! 11-6p Avenues at Whitmarsh!!! #baltimore #traciLynn #fashunfeen pic.twitter.com/XwE43Mp5Dq"";Baltimore"," MD;;#baltimore #traciLynn #fashunfeen;""532665427890294784"";https://twitter.com/LOVE_NYKEETA/status/532665427890294784",,,,,,,,,,,
"GoldstarTampa;2014-11-12 14:40;0;0;""New Event: ""Getting Paid to Talk: An Introduction to Voice Over"" @Digital Harbor Foundation ( Baltimore "," MD) http:// bit.ly/1unRlaI"";Baltimore"," MD;@Digital;;""532664256572194816"";https://twitter.com/GoldstarTampa/status/532664256572194816",,,,,,,,,,
"GoldstarSTL;2014-11-12 14:39;0;0;""New Event: ""Getting Paid to Talk: An Introduction to Voice Over"" @Digital Harbor Foundation ( Baltimore "," MD) http:// bit.ly/1unRlaI"";Baltimore"," MD;@Digital;;""532664032625717248"";https://twitter.com/GoldstarSTL/status/532664032625717248",,,,,,,,,,
"GoldstarSA;2014-11-12 14:38;0;0;""New Event: ""Getting Paid to Talk: An Introduction to Voice Over"" @Digital Harbor Foundation ( Baltimore "," MD) http:// bit.ly/1unRlaI"";Baltimore"," MD;@Digital;;""532663779558170624"";https://twitter.com/GoldstarSA/status/532663779558170624",,,,,,,,,,
"GoldstarDC;2014-11-12 14:37;0;0;""New Event: ""Getting Paid to Talk: An Introduction to Voice Over"" @Digital Harbor Foundation ( Baltimore "," MD) http:// bit.ly/1unRlaI"";Baltimore"," MD;@Digital;;""532663388821004288"";https://twitter.com/GoldstarDC/status/532663388821004288",,,,,,,,,,
"GoldstarCLE;2014-11-12 14:36;0;0;""New Event: ""Getting Paid to Talk: An Introduction to Voice Over"" @Digital Harbor Foundation ( Baltimore "," MD) http:// bit.ly/1unRlaI"";Baltimore"," MD;@Digital;;""532663369812414464"";https://twitter.com/GoldstarCLE/status/532663369812414464",,,,,,,,,,
"GoldstarChar;2014-11-12 14:36;0;0;""New Event: ""Getting Paid to Talk: An Introduction to Voice Over"" @Digital Harbor Foundation ( Baltimore "," MD) http:// bit.ly/1unRlaI"";Baltimore"," MD;@Digital;;""532663161347117056"";https://twitter.com/GoldstarChar/status/532663161347117056",,,,,,,,,,
"baltimore311;2014-11-12 14:34;0;0;""Closed Graffiti Removal request at 701 E Baltimore St Baltimore http:// spot.cx/1qCnvuf . Graffiti cleaned and removed."";Baltimore"," MD;;;""532662795394105344"";https://twitter.com/baltimore311/status/532662795394105344",,,,,,,,,,,
"jbloomer12;2014-11-12 14:29;0;0;""Hands down the most beautiful ladies room in all of #Baltimore ! #GrandHistoricMD pic.twitter.com/WsvRmJcbqZ"";Baltimore"," MD;;#Baltimore #GrandHistoricMD;""532661579352133632"";https://twitter.com/jbloomer12/status/532661579352133632",,,,,,,,,,,
"MrsAimeeM;2014-11-12 14:29;0;0;""Light Up Lexington event with Tyler! #lexingtonmarket #baltimore @Lexington Market http:// instagram.com/p/vUQR8nQm0X/"";Baltimore"," MD;@Lexington;#lexingtonmarket #baltimore;""532661522913558529"";https://twitter.com/MrsAimeeM/status/532661522913558529",,,,,,,,,,,
"BaltimoreCP;2014-11-12 14:22;0;0;""Ravens Wideout Michael Campanaro Checks In During The Bye Week: Michael Campanaro from The Baltimore Ravens joinsâ€_ http:// dlvr.it/7Vc7S2"";Baltimore"," MD;;;""532659637749690368"";https://twitter.com/BaltimoreCP/status/532659637749690368",,,,,,,,,,,
"BaltimoreCP;2014-11-12 14:22;0;0;""5 Charged for Timonium home invasion: Baltimore County police charged five men Wednesday with attempted murderâ€_ http:// dlvr.it/7Vc8ZM"";Baltimore"," MD;;;""532659630535503873"";https://twitter.com/BaltimoreCP/status/532659630535503873",,,,,,,,,,,
"dougumberger;2014-11-12 14:22;1;0;""YCP Alumni Ambassador Meeting! (@Sheraton Baltimore North Hotel in Baltimore "," MD) https://www. swarmapp.com/c/8CQyihNZatR"";Towson"," MD;@Sheraton;;""532659603428081664"";https://twitter.com/dougumberger/status/532659603428081664",,,,,,,,,,
"PromoKid_StatZ;2014-11-12 14:17;0;0;""Baltimore i don't think ur ready for for 2 nights of STRAIGHT LIGHTS OUT LOL! Next week sneak peak!â€_ http:// instagram.com/p/vUO460oA8F/"";Baltimore"," MD;;;""532658465781448704"";https://twitter.com/PromoKid_StatZ/status/532658465781448704",,,,,,,,,,,
"littlereview;2014-11-12 14:17;0;0;""#ships and #parrots seem to be popular among my friends... @Inner Harbor East"," Baltimore http:// instagram.com/p/vUO3TNBHD8/"";Baltimore"," MD;@Inner;#ships #parrots;""532658407971778561"";https://twitter.com/littlereview/status/532658407971778561",,,,,,,,,,
"BaltimoreCP;2014-11-12 14:06;0;0;""Police arrest 5 in Timonium home invasion"," shooting: Baltimore County police have arrested five men in connectionâ€_ http:// dlvr.it/7Vbny8"";Baltimore"," MD;;;""532655716138373120"";https://twitter.com/BaltimoreCP/status/532655716138373120",,,,,,,,,,
"baltimore311;2014-11-12 14:03;0;0;""Closed Traffic Signal Repair request at 699 Washington Pl Baltimore http:// spot.cx/1wU0CrY . Acknowledged."";Baltimore"," MD;;;""532654825637691392"";https://twitter.com/baltimore311/status/532654825637691392",,,,,,,,,,,
"baltimore311;2014-11-12 14:02;0;1;""Closed Dirty Alley or Street request at 4201 O'Donnell St Baltimore http:// spot.cx/1x9MITS . Fq-begin: http:// 311.baltimorecity.gov/attach ..."";Baltimore"," MD;;;""532654730141769728"";https://twitter.com/baltimore311/status/532654730141769728",,,,,,,,,,,
"baltimore311;2014-11-12 13:59;0;0;""Closed Dirty Alley or Street request at 16 N Curley St Baltimore http:// spot.cx/1tQLAko . Cleaned and removed debris (close)."";Baltimore"," MD;;;""532653994062385152"";https://twitter.com/baltimore311/status/532653994062385152",,,,,,,,,,,
"baltimore311;2014-11-12 13:57;0;0;""Closed Dirty Alley or Street request at 2901-2955 Limond Pl Baltimore http:// spot.cx/1zd9BDY . Cleaned and removed debris (close)."";Baltimore"," MD;;;""532653496387264514"";https://twitter.com/baltimore311/status/532653496387264514",,,,,,,,,,,
"baltimore311;2014-11-12 13:57;0;0;""Closed Dirty Alley or Street request at 14 N Collington Ave Baltimore http:// spot.cx/1yqxu9W . Debris on private property (close)."";Baltimore"," MD;;;""532653443136376832"";https://twitter.com/baltimore311/status/532653443136376832",,,,,,,,,,,
"baltimore311;2014-11-12 13:57;0;0;""Closed Dead Animal Pickup request at 759-799 Ramsay St Baltimore http:// spot.cx/14aYjWQ . Fq-begin: domestic - - - sidewalk - - - no - no..."";Baltimore"," MD;;;""532653431476207616"";https://twitter.com/baltimore311/status/532653431476207616",,,,,,,,,,,
"baltimore311;2014-11-12 13:57;0;0;""Closed Dirty Alley or Street request at 614 E 29th St Baltimore http:// spot.cx/1zd8AvH . Cleaned and removed debris (close)."";Baltimore"," MD;;;""532653377885585408"";https://twitter.com/baltimore311/status/532653377885585408",,,,,,,,,,,
"_BaltimoreMD;2014-11-12 13:56;0;0;""current weather in Baltimore : fair", 59Â°F 41% humidity, wind 15mph, visibility 10mi," pressure 30in rising"";Baltimore"," MD;;;""532653301335326720"";https://twitter.com/_BaltimoreMD/status/532653301335326720",,,,,,,
"revjenn;2014-11-12 13:55;0;0;""Finally got that package mailed (@U.S. Post Office - Govans in Baltimore "," MD) https://www. swarmapp.com/c/crFgayUu6vH"";Baltimore"," MD;@U;;""532653030253273088"";https://twitter.com/revjenn/status/532653030253273088",,,,,,,,,,
"Rie_Sadler;2014-11-12 13:55;0;0;""I'm at John and Frances Angelos Law Center (LC) - @ubaltlaw in Baltimore "," MD https://www. swarmapp.com/c/kXdMGaxIZyR"";Baltimore"," MD;@ubaltlaw;;""532652975114944512"";https://twitter.com/Rie_Sadler/status/532652975114944512",,,,,,,,,,
"_BaltimoreMD;2014-11-12 13:52;0;0;""4:54pm: sunset tomorrow's forecast for Baltimore : mostly cloudy"," 50/34Â°F"";Baltimore"," MD;;;""532652089097584640"";https://twitter.com/_BaltimoreMD/status/532652089097584640",,,,,,,,,,
"mamasita6752;2014-11-12 13:43;0;0;""I'm at Center Club in Baltimore "," MD https://www. swarmapp.com/c/9VRadjnDGCk"";Baltimore"," MD;;;""532649856624766976"";https://twitter.com/mamasita6752/status/532649856624766976",,,,,,,,,,
"BaltimoreCP;2014-11-12 13:33;1;0;""Mayor appoints group to review tax structure: Tax changes could be on the way to Baltimore City. http:// dlvr.it/7VbGDB"";Baltimore"," MD;;;""532647343087042560"";https://twitter.com/BaltimoreCP/status/532647343087042560",,,,,,,,,,,
"BaltimoreCP;2014-11-12 13:33;0;0;""Bigamist sought by Md. police found in Georgia: A man sought by the Baltimore County Police Department on a bigamyâ€_ http:// dlvr.it/7VbGJD"";Baltimore"," MD;;;""532647341572902913"";https://twitter.com/BaltimoreCP/status/532647341572902913",,,,,,,,,,,
"baltimore311;2014-11-12 13:31;0;0;""Closed Dirty Alley or Street request at 3801 Mt Pleasant Ave Baltimore http:// spot.cx/1xqijOQ . Cleaned and removed debris (close)."";Baltimore"," MD;;;""532646918930042880"";https://twitter.com/baltimore311/status/532646918930042880",,,,,,,,,,,
"baltimore311;2014-11-12 13:30;0;0;""Closed Dirty Alley or Street request at 3106 E Baltimore St http:// spot.cx/1xcjaVI . Cleaned and removed debris (close)."";Baltimore"," MD;;;""532646538087239680"";https://twitter.com/baltimore311/status/532646538087239680",,,,,,,,,,,
"baltimore311;2014-11-12 13:30;0;0;""Closed Dirty Alley or Street request at 3101 E Baltimore St http:// spot.cx/10T4eh9 . No trash in alley-checked both sides of street."";Baltimore"," MD;;;""532646526842322944"";https://twitter.com/baltimore311/status/532646526842322944",,,,,,,,,,,
"Thaoriginalgata;2014-11-12 13:23;0;0;""I'm at University of Maryland Medical Center Midtown Professional Building in Baltimore "," MD w/ @untamedxdesire https://www. swarmapp.com/c/9vS240gAUhf"";Baltimore"," MD;@untamedxdesire;;""532644850785878016"";https://twitter.com/Thaoriginalgata/status/532644850785878016",,,,,,,,,,
"BeyondBlunt;2014-11-12 13:19;0;2;""Jack on his throne at the Hotel Monaco in Baltimore #KimptonLove #KimptonTour @Hotel Monaco Baltimore â€_ http:// instagram.com/p/vUITuvyw4b/"";Baltimore"," MD;@Hotel;#KimptonLove #KimptonTour;""532643991771025408"";https://twitter.com/BeyondBlunt/status/532643991771025408",,,,,,,,,,,
"djkoolbreez;2014-11-12 13:15;0;0;""""I wore a helmet. Bitches love helmets"". @City of Baltimore http:// instagram.com/p/vUHybsJ283/"";Rosedale"," MD;@City;;""532642846952927233"";https://twitter.com/djkoolbreez/status/532642846952927233",,,,,,,,,,,
"oldsoft;2014-11-12 13:05;0;0;""I'm at B & O Railroad Museum in Baltimore "," MD https://www. swarmapp.com/oldsoft/checki n/5463cb81498e2d240a199be7?s=bdZzt1VwEpjNa47o9OdSfcBXeno&ref=tw â€_ pic.twitter.com/0kTkHF9m7m"";Baltimore"," MD;;;""532640364386320384"";https://twitter.com/oldsoft/status/532640364386320384",,,,,,,,,,
"baltimore311;2014-11-12 13:00;0;0;""Closed Trash", High Grass," or Weeds request at 327 W 28th St Baltimore http:// spot.cx/1Ex4mSt . Citation issued."";Baltimore"," MD;;;""532639017050071040"";https://twitter.com/baltimore311/status/532639017050071040",,,,,,,,,
"BozzutoJobs;2014-11-12 12:59;0;0;""Bozzuto Group #Sales #Job : Sales and Marketing - CALLING ALL DEC... ( #Baltimore "," MD) http:// bit.ly/1r2SFd3 #milspouse #VeteranJob"";Baltimore"," MD;;#Sales #Job #Baltimore #milspouse #VeteranJob;""532638936267374592"";https://twitter.com/BozzutoJobs/status/532638936267374592",,,,,,,,,,
"baltimore311;2014-11-12 12:58;0;0;""Closed Trash", High Grass," or Weeds request at 4111 Audrey Ave Baltimore http:// spot.cx/1xcFIWt . Citation issued."";Baltimore"," MD;;;""532638623418814465"";https://twitter.com/baltimore311/status/532638623418814465",,,,,,,,,
"baltimore311;2014-11-12 12:58;0;0;""Closed Trash", High Grass," or Weeds request at 2806 Fox St Baltimore http:// spot.cx/1Ex0voy . No violation found se."";Baltimore"," MD;;;""532638589675651072"";https://twitter.com/baltimore311/status/532638589675651072",,,,,,,,,
"baltimore311;2014-11-12 12:57;0;0;""Closed Dirty Alley or Street request at 1614 Moreland Ave Baltimore http:// spot.cx/1Gy70cy . Cleaned and removed debris (close)."";Baltimore"," MD;;;""532638390014197760"";https://twitter.com/baltimore311/status/532638390014197760",,,,,,,,,,,
"baltimore311;2014-11-12 12:57;0;0;""Closed Trash", High Grass," or Weeds request at 2811 Huntingdon Ave Baltimore http:// spot.cx/1Ex2adV . Citation issued."";Baltimore"," MD;;;""532638332208291840"";https://twitter.com/baltimore311/status/532638332208291840",,,,,,,,,
"JobsDirectUSA;2014-11-12 12:44;0;0;""#internet #jobs FY15 2014 - 186 ADMINISTRATIVE ASSISTANT I - Morgan State University - Baltimore "," MD http:// bit.ly/1c9rPt"";Baltimore"," MD;;#internet #jobs;""532634947144519680"";https://twitter.com/JobsDirectUSA/status/532634947144519680",,,,,,,,,,
"GoldstarTampa;2014-11-12 12:40;0;0;""Hot Seller: Duke Ellington's ""Nutcracker"" @Meyerhoff Symphony Hall ( Baltimore "," MD) http:// bit.ly/1xG8Em6"";Baltimore"," MD;@Meyerhoff;;""532634160876503041"";https://twitter.com/GoldstarTampa/status/532634160876503041",,,,,,,,,,
"amf018;2014-11-12 12:40;0;0;""I'm at Canton Dog Park in Baltimore "," MD https://www. swarmapp.com/c/7KTBsqNpiAx"";Baltimore"," MD;;;""532634124268617728"";https://twitter.com/amf018/status/532634124268617728",,,,,,,,,,
"GoldstarSTL;2014-11-12 12:40;0;0;""Hot Seller: Duke Ellington's ""Nutcracker"" @Meyerhoff Symphony Hall ( Baltimore "," MD) http:// bit.ly/1xG8Em6"";Baltimore"," MD;@Meyerhoff;;""532633961005330432"";https://twitter.com/GoldstarSTL/status/532633961005330432",,,,,,,,,,
"GoldstarSA;2014-11-12 12:39;0;0;""Hot Seller: Duke Ellington's ""Nutcracker"" @Meyerhoff Symphony Hall ( Baltimore "," MD) http:// bit.ly/1xG8Em6"";Baltimore"," MD;@Meyerhoff;;""532633716712288257"";https://twitter.com/GoldstarSA/status/532633716712288257",,,,,,,,,,
"GoldstarCLE;2014-11-12 12:37;0;0;""Hot Seller: Duke Ellington's ""Nutcracker"" @Meyerhoff Symphony Hall ( Baltimore "," MD) http:// bit.ly/1xG8Em6"";Baltimore"," MD;@Meyerhoff;;""532633378198413312"";https://twitter.com/GoldstarCLE/status/532633378198413312",,,,,,,,,,
"GoldstarChar;2014-11-12 12:36;0;0;""Hot Seller: Duke Ellington's ""Nutcracker"" @Meyerhoff Symphony Hall ( Baltimore "," MD) http:// bit.ly/1xG8Em6"";Baltimore"," MD;@Meyerhoff;;""532633145922060289"";https://twitter.com/GoldstarChar/status/532633145922060289",,,,,,,,,,
"GoldstarBmore;2014-11-12 12:36;0;0;""Hot Seller: Duke Ellington's ""Nutcracker"" @Meyerhoff Symphony Hall ( Baltimore "," MD) http:// bit.ly/1xG8Em6"";Baltimore"," MD;@Meyerhoff;;""532632950928842753"";https://twitter.com/GoldstarBmore/status/532632950928842753",,,,,,,,,,
"fouroneohblog;2014-11-12 12:36;0;0;""The #details at @fptowson #freepeople #towson #baltimore #mall #dmv #maryland freepeople #ootd â€_ http:// instagram.com/p/vUDSA5hZVQ/"";Lutherville"," MD;@fptowson;#details #freepeople #towson #baltimore #mall #dmv #maryland #ootd;""532632937448361984"";https://twitter.com/fouroneohblog/status/532632937448361984",,,,,,,,,,,
"MichelleCvach;2014-11-12 12:35;0;0;""@NBongiovanni05 I found your new convenience store in Baltimore called ""DDH"" Down Da' Hill. Yes"," it's at the bottom of a hill."";Baltimore"," MD;@NBongiovanni05;;""532632678244564992"";https://twitter.com/MichelleCvach/status/532632678244564992",,,,,,,,,,
"fouroneohblog;2014-11-12 12:34;0;0;""#stitch #lookbook @lookbook #freepeople @fptowson freepeople #ootd #ootdshare #ootdmagazine #baltimore â€_ http:// instagram.com/p/vUDHtBhZUI/"";Lutherville"," MD;@lookbook @fptowson;#stitch #lookbook #freepeople #ootd #ootdshare #ootdmagazine #baltimore;""532632586674511872"";https://twitter.com/fouroneohblog/status/532632586674511872",,,,,,,,,,,
"baltimore311;2014-11-12 12:30;0;0;""Closed Trash", High Grass," or Weeds request at 3667 Hineline Rd Baltimore http:// spot.cx/1GNyXxf . No violation found se."";Baltimore"," MD;;;""532631612488704000"";https://twitter.com/baltimore311/status/532631612488704000",,,,,,,,,
"Thaoriginalgata;2014-11-12 12:30;1;0;""I'm at Mondawmin Mall in Baltimore "," MD w/ @untamedxdesire https://www. swarmapp.com/c/3XJNlhdeZKn"";Baltimore"," MD;@untamedxdesire;;""532631592066633728"";https://twitter.com/Thaoriginalgata/status/532631592066633728",,,,,,,,,,
"baltimore311;2014-11-12 12:30;0;0;""Closed Trash", High Grass," or Weeds request at 2531 Southdene Ave Baltimore http:// spot.cx/10YDpII . Citation issued."";Baltimore"," MD;;;""532631458746486785"";https://twitter.com/baltimore311/status/532631458746486785",,,,,,,,,
"MichelleSachs;2014-11-12 12:28;0;0;""It's a gorgeous fall day here in Baltimore - windows open and sky is brimming with #sunshine ."";Middle River"," MD;;#sunshine;""532631109511958528"";https://twitter.com/MichelleSachs/status/532631109511958528",,,,,,,,,,,
"baltimore311;2014-11-12 12:28;0;0;""Closed Damaged Sidewalk request at Patterson Park Ave Baltimore http:// spot.cx/1oGRUM6 . Fq-begin: http:// 311.baltimorecity.gov/attachment ..."";Baltimore"," MD;;;""532631085843509249"";https://twitter.com/baltimore311/status/532631085843509249",,,,,,,,,,,
"baltimore311;2014-11-12 12:28;0;0;""Closed Dirty Alley or Street request at 2863 W Lafayette Ave Baltimore http:// spot.cx/1xkxb2f . Cleaned and removed debris (close)."";Baltimore"," MD;;;""532631031317528576"";https://twitter.com/baltimore311/status/532631031317528576",,,,,,,,,,,
"baltimore311;2014-11-12 12:28;0;0;""Closed Dirty Alley or Street request at 1124-1156 W Ostend St Baltimore http:// spot.cx/1zzVV95 . Cleaned and removed debris (close)."";Baltimore"," MD;;;""532630939911073792"";https://twitter.com/baltimore311/status/532630939911073792",,,,,,,,,,,
"baltimore311;2014-11-12 12:27;0;0;""Closed Abandoned Vehicle request at 500 W 37th St Baltimore http:// spot.cx/10GWy1c . Cited for 48 hour violation."";Baltimore"," MD;;;""532630870092701697"";https://twitter.com/baltimore311/status/532630870092701697",,,,,,,,,,,
"IsaiahRW_;2014-11-12 12:25;0;0;""Charm City #vsco #vscocam #baltimore #charmcity #maryland #photooftheday #instadaily #fuji #sony â€_ http:// instagram.com/p/vUCCK3lsre/"";Baltimore"," MD;;#vsco #vscocam #baltimore #charmcity #maryland #photooftheday #instadaily #fuji #sony;""532630194515750912"";https://twitter.com/IsaiahRW_/status/532630194515750912",,,,,,,,,,,
"SSgtAmick;2014-11-12 12:19;0;0;""Pft! (@Johns Hopkins University - Eastern in Baltimore "," MD) https://www. swarmapp.com/c/1WWyAVGLCwE"";Baltimore"," MD;@Johns;;""532628694398160896"";https://twitter.com/SSgtAmick/status/532628694398160896",,,,,,,,,,
"PageantLover_;2014-11-12 12:12;0;0;""Back on my concert shit. I might hit up that Chris brown and trey songz concert since it's coming to Baltimore ."";Baltimore"," MD;;;""532626920627003392"";https://twitter.com/PageantLover_/status/532626920627003392",,,,,,,,,,,
"unravelandrevel;2014-11-12 12:01;0;0;""I can't believe Baltimore County rush hour starts at 3pm."";Mays Chapel"," MD;;;""532624271462658049"";https://twitter.com/unravelandrevel/status/532624271462658049",,,,,,,,,,,
"BaltimoreCP;2014-11-12 11:57;0;0;""Baltimore Author Wes Moore Shares His Story With Local Middle Schoolers: BALTIMORE (WJZ)â€”With his first book aboutâ€_ http:// dlvr.it/7VYNYf"";Baltimore"," MD;;;""532623265072553984"";https://twitter.com/BaltimoreCP/status/532623265072553984",,,,,,,,,,,
"nikolewithak829;2014-11-12 11:40;0;0;""People that are 6'6"" don't fit well into submarines dpoling88 #NikAndDaveRoadtrip2014 #baltimore â€_ http:// instagram.com/p/vT86dlFxNn/"";Baltimore"," MD;;#NikAndDaveRoadtrip2014 #baltimore;""532618934089158657"";https://twitter.com/nikolewithak829/status/532618934089158657",,,,,,,,,,,
"baltimore311;2014-11-12 11:29;0;0;""Opened Traffic Signal Repair request via Android at 699 Washington Pl Baltimore http:// spot.cx/1wU0CrY . Walk/don't walk sign is not worki..."";Baltimore"," MD;;;""532616233116786688"";https://twitter.com/baltimore311/status/532616233116786688",,,,,,,,,,,
"baltimore311;2014-11-12 11:26;0;0;""Closed Parking Complaint request at 413-415 Folsom St Baltimore http:// spot.cx/1zLWrkm . Gone on arrival."";Baltimore"," MD;;;""532615415806312449"";https://twitter.com/baltimore311/status/532615415806312449",,,,,,,,,,,
"BaltimoreCP;2014-11-12 11:25;0;0;""Baltimore firefighter found dead hours after responding to vacant house fire: A veteran Baltimore firefighter whoâ€_ http:// dlvr.it/7VXr2x"";Baltimore"," MD;;;""532615139829112832"";https://twitter.com/BaltimoreCP/status/532615139829112832",,,,,,,,,,,
"BmoreBalanced;2014-11-12 11:23;0;0;""I'm at Carney Chiropractic in Baltimore "," MD https://www. swarmapp.com/c/kXxhQFK1lim"";Carney"," MD;;;""532614572155604992"";https://twitter.com/BmoreBalanced/status/532614572155604992",,,,,,,,,,
"fmu;2014-11-12 11:10;0;1;""I'm at Embassy Suites Baltimore Inner Harbor - @embassysuitesmd in Baltimore "," MD https://www. swarmapp.com/c/3hqUasn0UsX pic.twitter.com/puYwRg24uJ"";Baltimore"," MD;@embassysuitesmd;;""532611447164248064"";https://twitter.com/fmu/status/532611447164248064",,,,,,,,,,
"amyrosenkrans;2014-11-12 10:58;0;0;""Roland Park 8th Graders toured Fort McHenry & took a sail on the Pride of Baltimore today. @BaltCitySchools pic.twitter.com/CPjJCUSlId"";Baltimore"," MD;@BaltCitySchools;;""532608339788988417"";https://twitter.com/amyrosenkrans/status/532608339788988417",,,,,,,,,,,
"justingeorge;2014-11-12 10:53;0;1;""Two years today @baltsunphoto #Baltimore #LightForAll @Baltimore Sun http:// instagram.com/p/vT3kD6G2H7/"";Baltimore"," MD;@baltsunphoto @Baltimore;#Baltimore #LightForAll;""532607169829801984"";https://twitter.com/justingeorge/status/532607169829801984",,,,,,,,,,,
"baltimore311;2014-11-12 10:52;0;0;""Opened Traffic Signal Repair request via iPhone at Baltimore N39.28 E76.61 http:// spot.cx/1wmZBEO . North side pedestrian button (harbor s..."";Baltimore"," MD;;;""532606976778592257"";https://twitter.com/baltimore311/status/532606976778592257",,,,,,,,,,,
"RMcCoy30;2014-11-12 10:35;0;0;""@DoctuhCoxxx good choice. I'll hook you up when I get back from Baltimore . Give me a shout this weekend"";Baltimore"," MD;@DoctuhCoxxx;;""532602543172780032"";https://twitter.com/RMcCoy30/status/532602543172780032",,,,,,,,,,,
